student_id,name,email,college_id,department_id,skills
3686,Student 3686,student639@college.edu,2,Business Analytics,"Marketing, Accounting, Python"
3687,Student 3687,student640@college.edu,1,Marketing,"Auditing, Accounting, Marketing"
3688,Student 3688,student641@college.edu,1,Finance,"Taxation, HR, Excel"
3689,Student 3689,student642@college.edu,2,Business Analytics,"HR, Excel, Finance"
3690,Student 3690,student643@college.edu,1,Finance,"Taxation, Excel, HR"
3691,Student 3691,student644@college.edu,2,Finance,"HR, Data Analysis, Taxation"
3692,Student 3692,student645@college.edu,1,HR,"Power BI, Taxation, HR"
3693,Student 3693,student646@college.edu,2,HR,"Accounting, Data Analysis, Marketing"
3694,Student 3694,student647@college.edu,2,Accounting,"Excel, HR, Python"
3695,Student 3695,student648@college.edu,2,Finance,"Excel, Accounting, Python"
3696,Student 3696,student649@college.edu,1,Accounting,"Data Analysis, Accounting, Finance"
3697,Student 3697,student650@college.edu,1,Accounting,"HR, Finance, Data Analysis"
3698,Student 3698,student651@college.edu,1,Accounting,"Accounting, Python, Finance"
3699,Student 3699,student652@college.edu,2,Accounting,"Finance, Power BI, Auditing"
3700,Student 3700,student653@college.edu,1,Business Analytics,"Data Analysis, Excel, HR"
3701,Student 3701,student654@college.edu,2,Business Analytics,"Python, Marketing, Finance"
3702,Student 3702,student655@college.edu,1,HR,"Auditing, Data Analysis, Marketing"
3703,Student 3703,student656@college.edu,1,Finance,"Data Analysis, Excel, Accounting"
3704,Student 3704,student657@college.edu,2,HR,"Excel, Power BI, Marketing"
3705,Student 3705,student658@college.edu,1,HR,"Excel, Finance, Taxation"
3706,Student 3706,student659@college.edu,2,HR,"Python, Data Analysis, HR"
3707,Student 3707,student660@college.edu,1,Finance,"Python, HR, Finance"
3708,Student 3708,student661@college.edu,2,Marketing,"Auditing, Accounting, Taxation"
3709,Student 3709,student662@college.edu,2,Marketing,"Power BI, Finance, Auditing"
3710,Student 3710,student663@college.edu,2,HR,"Marketing, Power BI, Data Analysis"
3711,Student 3711,student664@college.edu,1,Finance,"Python, Marketing, Excel"
3712,Student 3712,student665@college.edu,1,Finance,"Python, Finance, Taxation"
3713,Student 3713,student666@college.edu,1,Finance,"Python, Accounting, Data Analysis"
3714,Student 3714,student667@college.edu,2,Accounting,"Auditing, Data Analysis, Marketing"
3715,Student 3715,student668@college.edu,1,Accounting,"Excel, Data Analysis, HR"
3716,Student 3716,student669@college.edu,2,HR,"Power BI, Finance, HR"
3717,Student 3717,student670@college.edu,1,Business Analytics,"Accounting, Power BI, Python"
3718,Student 3718,student671@college.edu,1,HR,"Excel, Power BI, Data Analysis"
3719,Student 3719,student672@college.edu,2,Accounting,"HR, Finance, Taxation"
3720,Student 3720,student673@college.edu,1,Accounting,"Marketing, Taxation, Auditing"
3721,Student 3721,student674@college.edu,2,HR,"Auditing, Data Analysis, Power BI"
3722,Student 3722,student675@college.edu,1,Business Analytics,"Marketing, Data Analysis, HR"
3723,Student 3723,student676@college.edu,2,HR,"Accounting, Marketing, Taxation"
3724,Student 3724,student677@college.edu,2,HR,"Python, Taxation, Power BI"
3725,Student 3725,student678@college.edu,2,Business Analytics,"Power BI, Excel, Accounting"
3726,Student 3726,student679@college.edu,1,Business Analytics,"HR, Marketing, Python"
3727,Student 3727,student680@college.edu,1,HR,"Python, Accounting, Power BI"
3728,Student 3728,student681@college.edu,2,HR,"Marketing, Taxation, Data Analysis"
3729,Student 3729,student682@college.edu,1,Finance,"Marketing, Auditing, Finance"
3730,Student 3730,student683@college.edu,2,Business Analytics,"Data Analysis, Finance, HR"
3731,Student 3731,student684@college.edu,1,Marketing,"Python, HR, Data Analysis"
3732,Student 3732,student685@college.edu,2,Marketing,"Data Analysis, Power BI, Taxation"
3733,Student 3733,student686@college.edu,1,Finance,"Finance, Excel, Accounting"
3734,Student 3734,student687@college.edu,1,Marketing,"Marketing, HR, Excel"
3735,Student 3735,student688@college.edu,2,Business Analytics,"Data Analysis, Finance, Python"
3736,Student 3736,student689@college.edu,1,Finance,"HR, Accounting, Python"
3737,Student 3737,student690@college.edu,2,Marketing,"Power BI, Marketing, HR"
3738,Student 3738,student691@college.edu,1,Business Analytics,"Taxation, Data Analysis, Marketing"
3739,Student 3739,student692@college.edu,2,Finance,"Taxation, Excel, Python"
3740,Student 3740,student693@college.edu,2,Accounting,"Finance, Excel, Marketing"
3741,Student 3741,student694@college.edu,2,HR,"Excel, HR, Auditing"
3742,Student 3742,student695@college.edu,1,Business Analytics,"Data Analysis, Marketing, Auditing"
3743,Student 3743,student696@college.edu,1,Accounting,"Power BI, Auditing, Python"
3744,Student 3744,student697@college.edu,1,Marketing,"HR, Taxation, Data Analysis"
3745,Student 3745,student698@college.edu,2,Marketing,"Power BI, Excel, Marketing"
3746,Student 3746,student699@college.edu,1,Finance,"HR, Marketing, Python"
3747,Student 3747,student700@college.edu,2,Accounting,"Data Analysis, Auditing, Accounting"
3748,Student 3748,student701@college.edu,1,Finance,"Auditing, HR, Excel"
3749,Student 3749,student702@college.edu,1,Marketing,"Finance, Data Analysis, HR"
3750,Student 3750,student703@college.edu,2,Accounting,"Taxation, Auditing, Power BI"
3751,Student 3751,student704@college.edu,1,Finance,"Python, Power BI, Finance"
3752,Student 3752,student705@college.edu,2,Business Analytics,"Accounting, Data Analysis, Auditing"
3753,Student 3753,student706@college.edu,1,HR,"Power BI, HR, Python"
3754,Student 3754,student707@college.edu,2,Accounting,"HR, Data Analysis, Excel"
3755,Student 3755,student708@college.edu,2,HR,"Taxation, Excel, Accounting"
3756,Student 3756,student709@college.edu,2,Finance,"Python, HR, Data Analysis"
3757,Student 3757,student710@college.edu,1,HR,"Excel, HR, Data Analysis"
3758,Student 3758,student711@college.edu,1,Business Analytics,"Accounting, Taxation, Data Analysis"
3759,Student 3759,student712@college.edu,1,Accounting,"HR, Accounting, Finance"
3760,Student 3760,student713@college.edu,2,Accounting,"Auditing, Marketing, HR"
3761,Student 3761,student714@college.edu,1,Marketing,"Data Analysis, Marketing, Power BI"
3762,Student 3762,student715@college.edu,2,Finance,"Power BI, Finance, Taxation"
3763,Student 3763,student716@college.edu,1,Finance,"Python, Accounting, Data Analysis"
3764,Student 3764,student717@college.edu,1,HR,"HR, Marketing, Data Analysis"
3765,Student 3765,student718@college.edu,2,Marketing,"HR, Excel, Data Analysis"
3766,Student 3766,student719@college.edu,1,Finance,"Marketing, Power BI, Finance"
3767,Student 3767,student720@college.edu,2,HR,"Data Analysis, Python, Taxation"
3768,Student 3768,student721@college.edu,1,Marketing,"Accounting, Power BI, Excel"
3769,Student 3769,student722@college.edu,2,Business Analytics,"Accounting, HR, Data Analysis"
3770,Student 3770,student723@college.edu,2,Accounting,"Accounting, Taxation, Auditing"
3771,Student 3771,student724@college.edu,2,Finance,"Power BI, Taxation, Data Analysis"
3772,Student 3772,student725@college.edu,1,Accounting,"Marketing, Excel, Python"
3773,Student 3773,student726@college.edu,1,Accounting,"Power BI, Python, Excel"
3774,Student 3774,student727@college.edu,1,Accounting,"Accounting, HR, Taxation"
3775,Student 3775,student728@college.edu,2,HR,"Taxation, Finance, Power BI"
3776,Student 3776,student729@college.edu,1,HR,"Power BI, Data Analysis, Python"
3777,Student 3777,student730@college.edu,2,Marketing,"Python, Power BI, Taxation"
3778,Student 3778,student731@college.edu,1,Accounting,"Data Analysis, Excel, Accounting"
3779,Student 3779,student732@college.edu,1,HR,"Power BI, Excel, Finance"
3780,Student 3780,student733@college.edu,2,Accounting,"Excel, Data Analysis, Power BI"
3781,Student 3781,student734@college.edu,1,Business Analytics,"Data Analysis, Marketing, Accounting"
3782,Student 3782,student735@college.edu,2,Business Analytics,"HR, Power BI, Accounting"
3783,Student 3783,student736@college.edu,1,Accounting,"Power BI, Excel, Finance"
3784,Student 3784,student737@college.edu,2,HR,"Taxation, Accounting, Marketing"
3785,Student 3785,student738@college.edu,2,Business Analytics,"HR, Accounting, Excel"
3786,Student 3786,student739@college.edu,2,Accounting,"Power BI, HR, Excel"
3787,Student 3787,student740@college.edu,1,Marketing,"HR, Auditing, Accounting"
3788,Student 3788,student741@college.edu,1,Business Analytics,"Marketing, Data Analysis, Power BI"
3789,Student 3789,student742@college.edu,2,Marketing,"Auditing, HR, Data Analysis"
3790,Student 3790,student743@college.edu,1,Accounting,"Power BI, Marketing, Excel"
3791,Student 3791,student744@college.edu,2,Accounting,"Accounting, HR, Marketing"
3792,Student 3792,student745@college.edu,1,Marketing,"HR, Finance, Excel"
3793,Student 3793,student746@college.edu,2,Marketing,"HR, Auditing, Data Analysis"
3794,Student 3794,student747@college.edu,1,Marketing,"Excel, HR, Data Analysis"
3795,Student 3795,student748@college.edu,1,Business Analytics,"Python, Data Analysis, Power BI"
3796,Student 3796,student749@college.edu,2,Marketing,"Power BI, Excel, Marketing"
3797,Student 3797,student750@college.edu,1,Finance,"Finance, HR, Accounting"
3798,Student 3798,student751@college.edu,2,Marketing,"Taxation, Power BI, Finance"
3799,Student 3799,student752@college.edu,1,Business Analytics,"Accounting, Auditing, HR"
3800,Student 3800,student753@college.edu,2,Finance,"Finance, Excel, Python"
3801,Student 3801,student754@college.edu,2,Finance,"Excel, Power BI, HR"
3802,Student 3802,student755@college.edu,2,Finance,"Auditing, Accounting, Finance"
3803,Student 3803,student756@college.edu,1,Business Analytics,"Auditing, Marketing, Power BI"
3804,Student 3804,student757@college.edu,1,HR,"Data Analysis, Taxation, Python"
3805,Student 3805,student758@college.edu,1,Marketing,"Excel, Marketing, Power BI"
3806,Student 3806,student759@college.edu,2,Marketing,"Python, Finance, HR"
3807,Student 3807,student760@college.edu,1,Marketing,"Excel, Data Analysis, Auditing"
3808,Student 3808,student761@college.edu,2,Accounting,"Taxation, Auditing, Python"
3809,Student 3809,student762@college.edu,1,HR,"HR, Auditing, Finance"
3810,Student 3810,student763@college.edu,1,HR,"Data Analysis, Finance, Auditing"
3811,Student 3811,student764@college.edu,2,Marketing,"HR, Auditing, Excel"
3812,Student 3812,student765@college.edu,1,Accounting,"Python, Taxation, Marketing"
3813,Student 3813,student766@college.edu,2,HR,"Power BI, Taxation, Data Analysis"
3814,Student 3814,student767@college.edu,1,Finance,"Taxation, Finance, HR"
3815,Student 3815,student768@college.edu,2,Business Analytics,"Finance, Power BI, Taxation"
3816,Student 3816,student769@college.edu,2,Business Analytics,"Python, Auditing, Data Analysis"
3817,Student 3817,student770@college.edu,2,Business Analytics,"Power BI, Taxation, HR"
3818,Student 3818,student771@college.edu,1,Finance,"Auditing, Finance, Taxation"
3819,Student 3819,student772@college.edu,1,Business Analytics,"HR, Data Analysis, Python"
3820,Student 3820,student773@college.edu,1,Business Analytics,"Marketing, Auditing, Excel"
3821,Student 3821,student774@college.edu,2,Business Analytics,"Python, Marketing, Accounting"
3822,Student 3822,student775@college.edu,1,Accounting,"Python, Data Analysis, Finance"
3823,Student 3823,student776@college.edu,2,Marketing,"Data Analysis, Auditing, Python"
3824,Student 3824,student777@college.edu,1,HR,"Taxation, Finance, Power BI"
3825,Student 3825,student778@college.edu,1,Accounting,"Accounting, Excel, Finance"
3826,Student 3826,student779@college.edu,2,HR,"Excel, Power BI, Marketing"
3827,Student 3827,student780@college.edu,1,Marketing,"Power BI, Data Analysis, Python"
3828,Student 3828,student781@college.edu,2,HR,"Taxation, Auditing, Python"
3829,Student 3829,student782@college.edu,1,Marketing,"HR, Marketing, Finance"
3830,Student 3830,student783@college.edu,2,Accounting,"Data Analysis, Excel, Marketing"
3831,Student 3831,student784@college.edu,2,Business Analytics,"Accounting, Marketing, Auditing"
3832,Student 3832,student785@college.edu,2,Accounting,"Auditing, Marketing, Accounting"
3833,Student 3833,student786@college.edu,1,Accounting,"Auditing, HR, Marketing"
3834,Student 3834,student787@college.edu,1,Marketing,"Finance, Taxation, Power BI"
3835,Student 3835,student788@college.edu,1,Marketing,"Finance, Python, Marketing"
3836,Student 3836,student789@college.edu,2,HR,"HR, Finance, Python"
3837,Student 3837,student790@college.edu,1,Business Analytics,"Finance, Taxation, Data Analysis"
3838,Student 3838,student791@college.edu,2,Marketing,"Power BI, HR, Auditing"
3839,Student 3839,student792@college.edu,1,Finance,"Auditing, Accounting, Taxation"
3840,Student 3840,student793@college.edu,1,Finance,"Excel, HR, Finance"
3841,Student 3841,student794@college.edu,2,Marketing,"Excel, Auditing, Power BI"
3842,Student 3842,student795@college.edu,1,Business Analytics,"Power BI, Finance, Accounting"
3843,Student 3843,student796@college.edu,2,Finance,"Auditing, Excel, Data Analysis"
3844,Student 3844,student797@college.edu,1,Finance,"Data Analysis, Power BI, Python"
3845,Student 3845,student798@college.edu,2,Business Analytics,"Taxation, Finance, Marketing"
3846,Student 3846,student799@college.edu,2,Accounting,"Marketing, Finance, Accounting"
3847,Student 3847,student800@college.edu,2,Accounting,"Power BI, Finance, Auditing"
3848,Student 3848,student801@college.edu,1,Accounting,"Auditing, Excel, Taxation"
3849,Student 3849,student802@college.edu,1,HR,"Finance, Data Analysis, Excel"
3850,Student 3850,student803@college.edu,2,Finance,"Taxation, HR, Data Analysis"
3851,Student 3851,student804@college.edu,1,HR,"Marketing, Python, HR"
3852,Student 3852,student805@college.edu,2,HR,"Data Analysis, HR, Finance"
3853,Student 3853,student806@college.edu,1,Business Analytics,"Marketing, Python, Finance"
3854,Student 3854,student807@college.edu,2,HR,"Taxation, HR, Auditing"
3855,Student 3855,student808@college.edu,1,Accounting,"Marketing, Excel, Python"
3856,Student 3856,student809@college.edu,1,HR,"Data Analysis, Taxation, Excel"
3857,Student 3857,student810@college.edu,2,HR,"Finance, Marketing, Data Analysis"
3858,Student 3858,student811@college.edu,1,Business Analytics,"Auditing, Marketing, Taxation"
3859,Student 3859,student812@college.edu,2,Business Analytics,"HR, Finance, Taxation"
3860,Student 3860,student813@college.edu,1,Finance,"Auditing, Power BI, Marketing"
3861,Student 3861,student814@college.edu,2,HR,"Power BI, Marketing, Python"
3862,Student 3862,student815@college.edu,2,Accounting,"Marketing, Auditing, HR"
3863,Student 3863,student816@college.edu,2,Marketing,"HR, Auditing, Accounting"
3864,Student 3864,student817@college.edu,1,Business Analytics,"Excel, Finance, Python"
3865,Student 3865,student818@college.edu,1,Marketing,"Data Analysis, Power BI, Taxation"
3866,Student 3866,student819@college.edu,1,Marketing,"Excel, Auditing, Python"
3867,Student 3867,student820@college.edu,2,HR,"Finance, Taxation, Python"
3868,Student 3868,student821@college.edu,1,Finance,"Data Analysis, Marketing, Accounting"
3869,Student 3869,student822@college.edu,2,Marketing,"Data Analysis, Finance, Excel"
3870,Student 3870,student823@college.edu,1,Business Analytics,"HR, Finance, Marketing"
3871,Student 3871,student824@college.edu,1,Business Analytics,"Power BI, Python, HR"
3872,Student 3872,student825@college.edu,2,Business Analytics,"Taxation, Excel, Power BI"
3873,Student 3873,student826@college.edu,1,Accounting,"Taxation, Power BI, Marketing"
3874,Student 3874,student827@college.edu,2,Accounting,"Marketing, Data Analysis, Accounting"
3875,Student 3875,student828@college.edu,1,Marketing,"Power BI, Excel, Data Analysis"
3876,Student 3876,student829@college.edu,2,Accounting,"HR, Power BI, Data Analysis"
